datetime,value
2023-12-28 19:15:00,0.0
2023-12-28 19:00:00,0.0
2023-12-28 18:45:00,0.0
2023-12-28 18:30:00,0.0
2023-12-28 18:15:00,0.0
2023-12-28 18:00:00,0.0
2023-12-28 17:45:00,0.0
2023-12-28 17:30:00,0.0
2023-12-28 17:15:00,0.0
2023-12-28 17:00:00,0.0
2023-12-28 16:45:00,0.0
2023-12-28 16:30:00,0.0
2023-12-28 16:15:00,0.0
2023-12-28 16:00:00,0.0
2023-12-28 15:45:00,0.0
2023-12-28 15:30:00,0.0
2023-12-28 15:15:00,0.0
2023-12-28 15:00:00,0.0
2023-12-28 14:45:00,0.0
2023-12-28 14:30:00,0.0
2023-12-28 14:15:00,0.0
2023-12-28 14:00:00,0.0
2023-12-28 13:45:00,0.0
2023-12-28 13:30:00,0.0
2023-12-28 13:15:00,0.0
2023-12-28 13:00:00,0.0
2023-12-28 12:45:00,0.0
2023-12-28 12:30:00,0.0
2023-12-28 12:15:00,0.0
2023-12-28 12:00:00,0.0
2023-12-28 11:45:00,0.0
2023-12-28 11:30:00,0.0
2023-12-28 11:15:00,0.0
2023-12-28 11:00:00,0.0
2023-12-28 10:45:00,0.0
2023-12-28 10:30:00,0.0
2023-12-28 10:15:00,0.0
2023-12-28 10:00:00,0.0
2023-12-28 09:45:00,0.0
2023-12-28 09:30:00,0.0
2023-12-28 09:15:00,0.0
2023-12-28 09:00:00,0.0
2023-12-28 08:45:00,0.0
2023-12-28 08:30:00,0.0
2023-12-28 08:15:00,0.0
2023-12-28 08:00:00,0.0
2023-12-28 07:45:00,0.0
2023-12-28 07:30:00,0.0
2023-12-28 07:15:00,0.0
2023-12-28 07:00:00,0.0
2023-12-28 06:45:00,0.0
2023-12-28 06:30:00,0.0
2023-12-28 06:15:00,0.0
2023-12-28 06:00:00,0.0
2023-12-28 05:45:00,0.0
2023-12-28 05:30:00,0.0
2023-12-28 05:15:00,0.0
2023-12-28 05:00:00,0.0
2023-12-28 04:45:00,0.0
2023-12-28 04:30:00,0.0
2023-12-28 04:15:00,0.0
2023-12-28 04:00:00,0.0
2023-12-28 03:45:00,0.0
2023-12-28 03:30:00,0.0
2023-12-28 03:15:00,0.0
2023-12-28 03:00:00,0.0
2023-12-28 02:45:00,0.0
2023-12-28 02:30:00,0.0
2023-12-28 02:15:00,0.0
2023-12-28 02:00:00,0.0
2023-12-28 01:45:00,0.0
2023-12-28 01:30:00,0.0
2023-12-28 01:15:00,0.0
2023-12-28 01:00:00,0.0
2023-12-28 00:45:00,0.0
2023-12-28 00:30:00,0.0
2023-12-28 00:15:00,0.0
2023-12-28 00:00:00,0.0
2023-12-27 23:45:00,0.0
2023-12-27 23:30:00,0.0
2023-12-27 23:15:00,0.0
2023-12-27 23:00:00,0.0
2023-12-27 22:45:00,0.0
2023-12-27 22:30:00,0.0
2023-12-27 22:15:00,0.0
2023-12-27 22:00:00,0.0
2023-12-27 21:45:00,0.0
2023-12-27 21:30:00,0.0
2023-12-27 21:15:00,0.0
2023-12-27 21:00:00,0.0
2023-12-27 20:45:00,0.0
2023-12-27 20:30:00,0.0
2023-12-27 20:15:00,0.0
2023-12-27 20:00:00,0.0
2023-12-27 19:45:00,0.0
2023-12-27 19:30:00,0.0
2023-12-27 19:15:00,0.0
2023-12-27 19:00:00,0.0
2023-12-27 18:45:00,0.0
2023-12-27 18:30:00,0.0
2023-12-27 18:15:00,0.0
2023-12-27 18:00:00,0.0
2023-12-27 17:45:00,0.0
2023-12-27 17:30:00,0.0
2023-12-27 17:15:00,0.0
2023-12-27 17:00:00,0.0
2023-12-27 16:45:00,0.0
2023-12-27 16:30:00,0.0
2023-12-27 16:15:00,0.0
2023-12-27 16:00:00,0.0
2023-12-27 15:45:00,0.0
2023-12-27 15:30:00,0.0
2023-12-27 15:15:00,0.0
2023-12-27 15:00:00,0.0
2023-12-27 14:45:00,0.0
2023-12-27 14:30:00,0.0
2023-12-27 14:15:00,0.0
2023-12-27 14:00:00,0.0
2023-12-27 13:45:00,0.0
2023-12-27 13:30:00,0.0
2023-12-27 13:15:00,0.0
2023-12-27 13:00:00,0.0
2023-12-27 12:45:00,0.0
2023-12-27 12:30:00,0.0
2023-12-27 12:15:00,0.0
2023-12-27 12:00:00,0.0
2023-12-27 11:45:00,0.0
2023-12-27 11:30:00,0.0
2023-12-27 11:15:00,0.0
2023-12-27 11:00:00,0.0
2023-12-27 10:45:00,0.0
2023-12-27 10:30:00,0.0
2023-12-27 10:15:00,0.0
2023-12-27 10:00:00,0.0
2023-12-27 09:45:00,0.0
2023-12-27 09:30:00,0.0
2023-12-27 09:15:00,0.0
2023-12-27 09:00:00,0.0
2023-12-27 08:45:00,0.0
2023-12-27 08:30:00,0.0
2023-12-27 08:15:00,0.0
2023-12-27 08:00:00,0.0
2023-12-27 07:45:00,0.0
2023-12-27 07:30:00,0.0
2023-12-27 07:15:00,0.0
2023-12-27 07:00:00,0.0
2023-12-27 06:45:00,0.0
2023-12-27 06:30:00,0.0
2023-12-27 06:15:00,0.0
2023-12-27 06:00:00,0.0
2023-12-27 05:45:00,0.0
2023-12-27 05:30:00,0.0
2023-12-27 05:15:00,0.0
2023-12-27 05:00:00,0.0
2023-12-27 04:45:00,0.0
2023-12-27 04:30:00,0.0
2023-12-27 04:15:00,0.0
2023-12-27 04:00:00,0.0
2023-12-27 03:45:00,0.0
2023-12-27 03:30:00,0.0
2023-12-27 03:15:00,0.0
2023-12-27 03:00:00,0.0
2023-12-27 02:45:00,0.0
2023-12-27 02:30:00,0.0
2023-12-27 02:15:00,0.0
2023-12-27 02:00:00,0.0
2023-12-27 01:45:00,0.0
2023-12-27 01:30:00,0.0
2023-12-27 01:15:00,0.0
2023-12-27 01:00:00,0.0
2023-12-27 00:45:00,0.0
2023-12-27 00:30:00,0.0
2023-12-27 00:15:00,0.0
2023-12-27 00:00:00,0.0
2023-12-26 23:45:00,0.0
2023-12-26 23:30:00,0.0
2023-12-26 23:15:00,0.0
2023-12-26 23:00:00,0.0
2023-12-26 22:45:00,0.0
2023-12-26 22:30:00,0.0
2023-12-26 22:15:00,0.0
2023-12-26 22:00:00,0.0
2023-12-26 21:45:00,0.0
2023-12-26 21:30:00,0.0
2023-12-26 21:15:00,0.0
2023-12-26 21:00:00,0.0
2023-12-26 20:45:00,0.0
2023-12-26 20:30:00,0.0
2023-12-26 20:15:00,0.0
2023-12-26 20:00:00,0.0
2023-12-26 19:45:00,0.0
2023-12-26 19:30:00,0.0
2023-12-26 19:15:00,0.0
2023-12-26 19:00:00,0.0
2023-12-26 18:45:00,0.0
2023-12-26 18:30:00,0.0
2023-12-26 18:15:00,0.0
2023-12-26 18:00:00,0.0
2023-12-26 17:45:00,0.0
2023-12-26 17:30:00,0.0
2023-12-26 17:15:00,0.0
2023-12-26 17:00:00,0.0
2023-12-26 16:45:00,0.0
2023-12-26 16:30:00,0.0
2023-12-26 16:15:00,0.0
2023-12-26 16:00:00,0.0
2023-12-26 15:45:00,0.0
2023-12-26 15:30:00,0.0
2023-12-26 15:15:00,0.0
2023-12-26 15:00:00,0.0
2023-12-26 14:45:00,0.0
2023-12-26 14:30:00,0.0
2023-12-26 14:15:00,0.0
2023-12-26 14:00:00,0.0
2023-12-26 13:45:00,0.0
2023-12-26 13:30:00,0.0
2023-12-26 13:15:00,0.0
2023-12-26 13:00:00,0.0
2023-12-26 12:45:00,0.0
2023-12-26 12:30:00,0.0
2023-12-26 12:15:00,0.0
2023-12-26 12:00:00,0.0
2023-12-26 11:45:00,0.0
2023-12-26 11:30:00,0.0
2023-12-26 11:15:00,0.0
2023-12-26 11:00:00,0.0
2023-12-26 10:45:00,0.0
2023-12-26 10:30:00,0.0
2023-12-26 10:15:00,0.0
2023-12-26 10:00:00,0.0
2023-12-26 09:45:00,0.0
2023-12-26 09:30:00,0.0
2023-12-26 09:15:00,0.0
2023-12-26 09:00:00,0.0
2023-12-26 08:45:00,0.0
2023-12-26 08:30:00,0.0
2023-12-26 08:15:00,0.0
2023-12-26 08:00:00,0.0
2023-12-26 07:45:00,0.0
2023-12-26 07:30:00,0.0
2023-12-26 07:15:00,0.0
2023-12-26 07:00:00,0.0
2023-12-26 06:45:00,0.0
2023-12-26 06:30:00,0.0
2023-12-26 06:15:00,0.0
2023-12-26 06:00:00,0.0
2023-12-26 05:45:00,0.0
2023-12-26 05:30:00,0.0
2023-12-26 05:15:00,0.0
2023-12-26 05:00:00,0.0
2023-12-26 04:45:00,0.0
2023-12-26 04:30:00,0.0
2023-12-26 04:15:00,0.0
2023-12-26 04:00:00,0.0
2023-12-26 03:45:00,0.0
2023-12-26 03:30:00,0.0
2023-12-26 03:15:00,0.0
2023-12-26 03:00:00,0.0
2023-12-26 02:45:00,0.0
2023-12-26 02:30:00,0.0
2023-12-26 02:15:00,0.0
2023-12-26 02:00:00,0.0
2023-12-26 01:45:00,0.0
2023-12-26 01:30:00,0.0
2023-12-26 01:15:00,0.0
2023-12-26 01:00:00,0.0
2023-12-26 00:45:00,0.0
2023-12-26 00:30:00,0.0
2023-12-26 00:15:00,0.0
2023-12-26 00:00:00,0.0
2023-12-25 23:45:00,0.0
2023-12-25 23:30:00,0.0
2023-12-25 23:15:00,0.0
2023-12-25 23:00:00,0.0
2023-12-25 22:45:00,0.0
2023-12-25 22:30:00,0.0
2023-12-25 22:15:00,0.0
2023-12-25 22:00:00,0.0
2023-12-25 21:45:00,0.0
2023-12-25 21:30:00,0.0
2023-12-25 21:15:00,0.0
2023-12-25 21:00:00,0.0
2023-12-25 20:45:00,0.0
2023-12-25 20:30:00,0.0
2023-12-25 20:15:00,0.0
2023-12-25 20:00:00,0.0
2023-12-25 19:45:00,0.0
2023-12-25 19:30:00,0.0
2023-12-25 19:15:00,0.0
2023-12-25 19:00:00,0.0
2023-12-25 18:45:00,0.0
2023-12-25 18:30:00,0.0
2023-12-25 18:15:00,0.0
2023-12-25 18:00:00,0.0
2023-12-25 17:45:00,0.0
2023-12-25 17:30:00,0.0
2023-12-25 17:15:00,0.0
2023-12-25 17:00:00,0.0
2023-12-25 16:45:00,0.0
2023-12-25 16:30:00,0.0
2023-12-25 16:15:00,0.0
2023-12-25 16:00:00,0.0
2023-12-25 15:45:00,0.0
2023-12-25 15:30:00,0.0
2023-12-25 15:15:00,0.0
2023-12-25 15:00:00,0.0
2023-12-25 14:45:00,0.0
2023-12-25 14:30:00,0.0
2023-12-25 14:15:00,0.0
2023-12-25 14:00:00,0.0
2023-12-25 13:45:00,0.0
2023-12-25 13:30:00,0.0
2023-12-25 13:15:00,0.0
2023-12-25 13:00:00,0.0
2023-12-25 12:45:00,0.0
2023-12-25 12:30:00,0.0
2023-12-25 12:15:00,0.0
2023-12-25 12:00:00,0.0
2023-12-25 11:45:00,0.0
2023-12-25 11:30:00,0.0
2023-12-25 11:15:00,0.0
2023-12-25 11:00:00,0.0
2023-12-25 10:45:00,0.0
2023-12-25 10:30:00,0.0
2023-12-25 10:15:00,0.0
2023-12-25 10:00:00,0.0
2023-12-25 09:45:00,0.0
2023-12-25 09:30:00,0.0
2023-12-25 09:15:00,0.0
2023-12-25 09:00:00,0.0
2023-12-25 08:45:00,0.0
2023-12-25 08:30:00,0.0
2023-12-25 08:15:00,0.0
2023-12-25 08:00:00,0.0
2023-12-25 07:45:00,0.0
2023-12-25 07:30:00,0.0
2023-12-25 07:15:00,0.0
2023-12-25 07:00:00,0.0
2023-12-25 06:45:00,0.0
2023-12-25 06:30:00,0.0
2023-12-25 06:15:00,0.0
2023-12-25 06:00:00,0.0
2023-12-25 05:45:00,0.0
2023-12-25 05:30:00,0.0
2023-12-25 05:15:00,0.0
2023-12-25 05:00:00,0.0
2023-12-25 04:45:00,0.0
2023-12-25 04:30:00,0.0
2023-12-25 04:15:00,0.0
2023-12-25 04:00:00,0.0
2023-12-25 03:45:00,0.0
2023-12-25 03:30:00,0.0
2023-12-25 03:15:00,0.0
2023-12-25 03:00:00,0.0
2023-12-25 02:45:00,0.0
2023-12-25 02:30:00,0.0
2023-12-25 02:15:00,0.0
2023-12-25 02:00:00,0.0
2023-12-25 01:45:00,0.0
2023-12-25 01:30:00,0.0
2023-12-25 01:15:00,0.0
2023-12-25 01:00:00,0.0
2023-12-25 00:45:00,0.0
2023-12-25 00:30:00,0.0
2023-12-25 00:15:00,0.0
2023-12-25 00:00:00,0.0
2023-12-24 23:45:00,0.0
2023-12-24 23:30:00,0.0
2023-12-24 23:15:00,0.0
2023-12-24 23:00:00,0.0
2023-12-24 22:45:00,0.0
2023-12-24 22:30:00,0.0
2023-12-24 22:15:00,0.0
2023-12-24 22:00:00,0.0
2023-12-24 21:45:00,0.0
2023-12-24 21:30:00,0.0
2023-12-24 21:15:00,0.0
2023-12-24 21:00:00,0.0
2023-12-24 20:45:00,0.0
2023-12-24 20:30:00,0.0
2023-12-24 20:15:00,0.0
2023-12-24 20:00:00,0.0
2023-12-24 19:45:00,0.0
2023-12-24 19:30:00,0.0
2023-12-24 19:15:00,0.0
2023-12-24 19:00:00,0.0
2023-12-24 18:45:00,0.0
2023-12-24 18:30:00,0.0
2023-12-24 18:15:00,0.0
2023-12-24 18:00:00,0.0
2023-12-24 17:45:00,0.0
2023-12-24 17:30:00,0.0
2023-12-24 17:15:00,0.0
2023-12-24 17:00:00,0.21521246433258057
2023-12-24 16:45:00,0.21521246433258057
2023-12-24 16:30:00,1.5227948427200317
2023-12-24 16:15:00,1.5227948427200317
2023-12-24 16:00:00,2.556430697441101
2023-12-24 15:45:00,5.670044422149658
2023-12-24 15:30:00,7.578980445861816
2023-12-24 15:15:00,9.651027083396912
2023-12-24 15:00:00,19.189351558685303
2023-12-24 14:45:00,35.603458642959595
2023-12-24 14:30:00,50.45599091053009
2023-12-24 14:15:00,55.292176723480225
2023-12-24 14:00:00,61.25184512138367
2023-12-24 13:45:00,52.216882944107056
2023-12-24 13:30:00,54.067089915275574
2023-12-24 13:15:00,81.50978016853333
2023-12-24 13:00:00,88.91976571083069
2023-12-24 12:45:00,53.38625872135162
2023-12-24 12:30:00,75.91988480091095
2023-12-24 12:15:00,54.74978470802307
2023-12-24 12:00:00,106.81551766395569
2023-12-24 11:45:00,118.80932223796844
2023-12-24 11:30:00,105.25508379936218
2023-12-24 11:15:00,119.35823810100555
2023-12-24 11:00:00,130.43803024291992
2023-12-24 10:45:00,124.19146370887756
2023-12-24 10:30:00,71.83812868595123
2023-12-24 10:15:00,59.36413097381592
2023-12-24 10:00:00,67.79220342636108
2023-12-24 09:45:00,51.903502345085144
2023-12-24 09:30:00,37.21946620941162
2023-12-24 09:15:00,20.29939866065979
2023-12-24 09:00:00,9.88525652885437
2023-12-24 08:45:00,0.2154916524887085
2023-12-24 08:30:00,0.21923792362213135
2023-12-24 08:15:00,0.21923792362213135
2023-12-24 08:00:00,0.21923792362213135
2023-12-24 07:45:00,0.21923792362213135
2023-12-24 07:30:00,0.21625185012817383
2023-12-24 07:15:00,0.21625185012817383
2023-12-24 07:00:00,0.21625185012817383
2023-12-24 06:45:00,0.21625185012817383
2023-12-24 06:30:00,0.21367764472961426
2023-12-24 06:15:00,0.21367764472961426
2023-12-24 06:00:00,0.21367764472961426
2023-12-24 05:45:00,0.21367764472961426
2023-12-24 05:30:00,0.17727327346801758
2023-12-24 05:15:00,0.17727327346801758
2023-12-24 05:00:00,0.17727327346801758
2023-12-24 04:45:00,0.17727327346801758
2023-12-24 04:30:00,0.22444510459899902
2023-12-24 04:15:00,0.22444510459899902
2023-12-24 04:00:00,0.22444510459899902
2023-12-24 03:45:00,0.22444510459899902
2023-12-24 03:30:00,0.21461689472198486
2023-12-24 03:15:00,0.21461689472198486
2023-12-24 03:00:00,0.21461689472198486
2023-12-24 02:45:00,0.21461689472198486
2023-12-24 02:30:00,0.22204160690307617
2023-12-24 02:15:00,0.22204160690307617
2023-12-24 02:00:00,0.22204160690307617
2023-12-24 01:45:00,0.22204160690307617
2023-12-24 01:30:00,0.22307801246643066
2023-12-24 01:15:00,0.22307801246643066
2023-12-24 01:00:00,0.22307801246643066
2023-12-24 00:45:00,0.22307801246643066
2023-12-24 00:30:00,0.24322688579559326
2023-12-24 00:15:00,0.24322688579559326
2023-12-24 00:00:00,0.24322688579559326
2023-12-23 23:45:00,0.24322688579559326
2023-12-23 23:30:00,0.22639191150665283
2023-12-23 23:15:00,0.22639191150665283
2023-12-23 23:00:00,0.22639191150665283
2023-12-23 22:45:00,0.22639191150665283
2023-12-23 22:30:00,0.23032748699188232
2023-12-23 22:15:00,0.23032748699188232
2023-12-23 22:00:00,0.23032748699188232
2023-12-23 21:45:00,0.23032748699188232
2023-12-23 21:30:00,0.21460139751434326
2023-12-23 21:15:00,0.21460139751434326
2023-12-23 21:00:00,0.21460139751434326
2023-12-23 20:45:00,0.21460139751434326
2023-12-23 20:30:00,0.20313572883605957
2023-12-23 20:15:00,0.20313572883605957
2023-12-23 20:00:00,0.20313572883605957
2023-12-23 19:45:00,0.20313572883605957
2023-12-23 19:30:00,0.17170417308807373
2023-12-23 19:15:00,0.17170417308807373
2023-12-23 19:00:00,0.17170417308807373
2023-12-23 18:45:00,0.17170417308807373
2023-12-23 18:30:00,0.20987868309020996
2023-12-23 18:15:00,0.20987868309020996
2023-12-23 18:00:00,0.20987868309020996
2023-12-23 17:45:00,0.20987868309020996
2023-12-23 17:30:00,0.08584177494049072
2023-12-23 17:15:00,0.08584177494049072
2023-12-23 17:00:00,0.08584177494049072
2023-12-23 16:45:00,0.08584177494049072
2023-12-23 16:30:00,2.3283772468566895
2023-12-23 16:15:00,3.4558732509613037
2023-12-23 16:00:00,3.4558732509613037
2023-12-23 15:45:00,3.4558732509613037
2023-12-23 15:30:00,8.753682613372803
2023-12-23 15:15:00,17.241817831993103
2023-12-23 15:00:00,27.74014949798584
2023-12-23 14:45:00,41.156054854393005
2023-12-23 14:30:00,41.96908903121948
2023-12-23 14:15:00,44.94850826263428
2023-12-23 14:00:00,44.70470118522644
2023-12-23 13:45:00,84.73736715316772
2023-12-23 13:30:00,43.25139403343201
2023-12-23 13:15:00,65.78554487228394
2023-12-23 13:00:00,62.499924540519714
2023-12-23 12:45:00,31.39555823802948
2023-12-23 12:30:00,39.10121834278107
2023-12-23 12:15:00,32.204877614974976
2023-12-23 12:00:00,37.80663216114044
2023-12-23 11:45:00,42.8141006231308
2023-12-23 11:30:00,25.555408000946045
2023-12-23 11:15:00,29.420300722122192
2023-12-23 11:00:00,27.833472847938538
2023-12-23 10:45:00,44.337523221969604
2023-12-23 10:30:00,25.29943358898163
2023-12-23 10:15:00,10.595717430114746
2023-12-23 10:00:00,10.573797464370728
2023-12-23 09:45:00,7.351939558982849
2023-12-23 09:30:00,3.1297733783721924
2023-12-23 09:15:00,0.21627211570739746
2023-12-23 09:00:00,0.21627211570739746
2023-12-23 08:45:00,0.21627211570739746
2023-12-23 08:30:00,0.2249699831008911
2023-12-23 08:15:00,0.2249699831008911
2023-12-23 08:00:00,0.2249699831008911
2023-12-23 07:45:00,0.2249699831008911
2023-12-23 07:30:00,0.2306060791015625
2023-12-23 07:15:00,0.2306060791015625
2023-12-23 07:00:00,0.2306060791015625
2023-12-23 06:45:00,0.2306060791015625
2023-12-23 06:30:00,0.21403586864471436
2023-12-23 06:15:00,0.21403586864471436
2023-12-23 06:00:00,0.21403586864471436
2023-12-23 05:45:00,0.21403586864471436
2023-12-23 05:30:00,0.22890985012054443
2023-12-23 05:15:00,0.22890985012054443
2023-12-23 05:00:00,0.22890985012054443
2023-12-23 04:45:00,0.22890985012054443
2023-12-23 04:30:00,0.20634734630584717
2023-12-23 04:15:00,0.20634734630584717
2023-12-23 04:00:00,0.20634734630584717
2023-12-23 03:45:00,0.20634734630584717
2023-12-23 03:30:00,0.1709280014038086
2023-12-23 03:15:00,0.1709280014038086
2023-12-23 03:00:00,0.1709280014038086
2023-12-23 02:45:00,0.1709280014038086
2023-12-23 02:30:00,0.2292555570602417
2023-12-23 02:15:00,0.2292555570602417
2023-12-23 02:00:00,0.2292555570602417
2023-12-23 01:45:00,0.2292555570602417
2023-12-23 01:30:00,0.22021198272705078
2023-12-23 01:15:00,0.22021198272705078
2023-12-23 01:00:00,0.22021198272705078
2023-12-23 00:45:00,0.22021198272705078
2023-12-23 00:30:00,0.2279890775680542
2023-12-23 00:15:00,0.2279890775680542
2023-12-23 00:00:00,0.2279890775680542
2023-12-22 23:45:00,0.2279890775680542
2023-12-22 23:30:00,0.23914694786071777
2023-12-22 23:15:00,0.23914694786071777
2023-12-22 23:00:00,0.23914694786071777
2023-12-22 22:45:00,0.23914694786071777
2023-12-22 22:30:00,0.23043012619018555
